"27/01/2025,Piaui Materiais de Construcoes,00307868,500003,Venda Parcelada,24/12/2024,0106,000000125.4,00000005.64,00000119.76";;;;;;;;;;;;;;;;;;;;;;
"27/01/2025,Piaui Materiais de Construcoes,00307868,500004,Venda Parcelada,24/12/2024,0106,00000083.58,00000003.76,00000079.82";;;;;;;;;;;;;;;;;;;;;;
"27/01/2025,Piaui Materiais de Construcoes,00307868,500003,Venda,26/12/2024,0101,00000057.39,00000002.29,000000055.1";;;;;;;;;;;;;;;;;;;;;;
"27/01/2025,Piaui Materiais de Construcoes,00307868,500012,Venda,26/12/2024,0101,000000052.7,000000002.1,000000050.6";;;;;;;;;;;;;;;;;;;;;;
"27/01/2025,Piaui Materiais de Construcoes,00307868,500014,Venda,26/12/2024,0101,00000022.36,00000000.89,00000021.47";;;;;;;;;;;;;;;;;;;;;;
"27/01/2025,Piaui Materiais de Construcoes,00307868,500013,Venda Parcelada,26/12/2024,0102,000000050.0,00000002.25,00000047.75";;;;;;;;;;;;;;;;;;;;;;
"27/01/2025,Piaui Materiais de Construcoes,00307868,500009,Venda Parcelada,26/12/2024,0103,00000061.36,00000002.76,000000058.6";;;;;;;;;;;;;;;;;;;;;;
"27/01/2025,Piaui Materiais de Construcoes,00307868,500010,Venda Parcelada,26/12/2024,0103,00000031.66,00000001.42,00000030.24";;;;;;;;;;;;;;;;;;;;;;
"27/01/2025,Piaui Materiais de Construcoes,00307868,500004,Venda Parcelada,26/12/2024,0104,000000050.0,00000002.25,00000047.75";;;;;;;;;;;;;;;;;;;;;;
"27/01/2025,Piaui Materiais de Construcoes,00307868,500005,Venda Parcelada,26/12/2024,0104,00000073.62,00000003.31,00000070.31";;;;;;;;;;;;;;;;;;;;;;
"27/01/2025,Piaui Materiais de Construcoes,00307868,500011,Venda Parcelada,26/12/2024,0105,00000045.08,00000002.02,00000043.06";;;;;;;;;;;;;;;;;;;;;;
"27/01/2025,Piaui Materiais de Construcoes,00307868,500002,Venda Parcelada,26/12/2024,0106,00000029.72,00000001.33,00000028.39";;;;;;;;;;;;;;;;;;;;;;
"27/01/2025,Piaui Materiais de Construcoes,00307868,500008,Venda Parcelada,26/12/2024,0106,00000129.18,00000005.81,00000123.37";;;;;;;;;;;;;;;;;;;;;;
"28/01/2025,Piaui Materiais de Construcoes,00307868,4,Venda Parcelada,24/10/2024,0303,00000038.26,00000001.72,00000036.54";;;;;;;;;;;;;;;;;;;;;;
"28/01/2025,Piaui Materiais de Construcoes,00307868,7,Venda Parcelada,24/10/2024,0303,00000049.14,00000002.21,00000046.93";;;;;;;;;;;;;;;;;;;;;;
"28/01/2025,Piaui Materiais de Construcoes,00307868,2,Venda Parcelada,24/10/2024,0304,00000113.85,00000005.12,00000108.73";;;;;;;;;;;;;;;;;;;;;;
"28/01/2025,Piaui Materiais de Construcoes,00307868,5,Venda Parcelada,24/10/2024,0304,00000088.81,00000003.99,00000084.82";;;;;;;;;;;;;;;;;;;;;;
"28/01/2025,Piaui Materiais de Construcoes,00307868,6,Venda Parcelada,24/10/2024,0304,00000070.21,00000003.15,00000067.06";;;;;;;;;;;;;;;;;;;;;;
"28/01/2025,Piaui Materiais de Construcoes,00307868,2,Venda Parcelada,25/11/2024,0202,000000022.0,00000000.99,00000021.01";;;;;;;;;;;;;;;;;;;;;;
"28/01/2025,Piaui Materiais de Construcoes,00307868,5,Venda Parcelada,25/11/2024,0204,00000114.67,00000005.16,00000109.51";;;;;;;;;;;;;;;;;;;;;;
"28/01/2025,Piaui Materiais de Construcoes,00307868,3,Venda Parcelada,25/11/2024,0206,00000234.29,00000010.54,00000223.75";;;;;;;;;;;;;;;;;;;;;;
"28/01/2025,Piaui Materiais de Construcoes,00307868,4,Venda Parcelada,25/11/2024,0206,00000033.65,00000001.51,00000032.14";;;;;;;;;;;;;;;;;;;;;;
"28/01/2025,Piaui Materiais de Construcoes,00307868,5,Venda,27/12/2024,0101,00000117.59,000000004.7,00000112.89";;;;;;;;;;;;;;;;;;;;;;
"28/01/2025,Piaui Materiais de Construcoes,00307868,2,Venda Parcelada,27/12/2024,0102,00000086.65,00000003.89,00000082.76";;;;;;;;;;;;;;;;;;;;;;
"28/01/2025,Piaui Materiais de Construcoes,00307868,7,Venda Parcelada,27/12/2024,0102,000000083.5,00000003.75,00000079.75";;;;;;;;;;;;;;;;;;;;;;
"28/01/2025,Piaui Materiais de Construcoes,00307868,6,Venda Parcelada,27/12/2024,0103,00000091.27,000000004.1,00000087.17";;;;;;;;;;;;;;;;;;;;;;
"28/01/2025,Piaui Materiais de Construcoes,00307868,3,Venda Parcelada,27/12/2024,0105,00000038.51,00000001.73,00000036.78";;;;;;;;;;;;;;;;;;;;;;
"28/01/2025,Piaui Materiais de Construcoes,00307868,4,Venda Parcelada,27/12/2024,0106,00000070.93,00000003.19,00000067.74";;;;;;;;;;;;;;;;;;;;;;
"29/01/2025,Piaui Materiais de Construcoes,00307868,500002,Venda Parcelada,23/09/2024,0404,00000072.83,00000003.29,00000069.54";;;;;;;;;;;;;;;;;;;;;;
"29/01/2025,Piaui Materiais de Construcoes,00307868,500002,Venda Parcelada,25/10/2024,0306,000000054.6,00000002.45,00000052.15";;;;;;;;;;;;;;;;;;;;;;
"29/01/2025,Piaui Materiais de Construcoes,00307868,500003,Venda Parcelada,25/10/2024,0306,000000080.7,00000003.63,00000077.07";;;;;;;;;;;;;;;;;;;;;;
"29/01/2025,Piaui Materiais de Construcoes,00307868,500003,Venda Parcelada,26/11/2024,0203,00000111.61,00000005.02,00000106.59";;;;;;;;;;;;;;;;;;;;;;
"29/01/2025,Piaui Materiais de Construcoes,00307868,500004,Venda Parcelada,26/11/2024,0203,00000046.97,00000002.11,00000044.86";;;;;;;;;;;;;;;;;;;;;;
"29/01/2025,Piaui Materiais de Construcoes,00307868,500006,Venda Parcelada,26/11/2024,0203,00000023.21,00000001.04,00000022.17";;;;;;;;;;;;;;;;;;;;;;
"29/01/2025,Piaui Materiais de Construcoes,00307868,500005,Venda Parcelada,26/11/2024,0206,00000291.81,00000013.13,00000278.68";;;;;;;;;;;;;;;;;;;;;;
"29/01/2025,Piaui Materiais de Construcoes,00307868,500006,Venda,28/12/2024,0101,00000004.25,00000000.17,00000004.08";;;;;;;;;;;;;;;;;;;;;;
"29/01/2025,Piaui Materiais de Construcoes,00307868,500002,Venda Parcelada,28/12/2024,0102,00000164.91,00000007.42,00000157.49";;;;;;;;;;;;;;;;;;;;;;
"29/01/2025,Piaui Materiais de Construcoes,00307868,500005,Venda Parcelada,28/12/2024,0104,00000041.52,00000001.86,00000039.66";;;;;;;;;;;;;;;;;;;;;;
"29/01/2025,Piaui Materiais de Construcoes,00307868,500003,Venda Parcelada,28/12/2024,0106,00000166.66,000000007.5,00000159.16";;;;;;;;;;;;;;;;;;;;;;
"29/01/2025,Piaui Materiais de Construcoes,00307868,500004,Venda Parcelada,28/12/2024,0106,00000166.66,000000007.5,00000159.16";;;;;;;;;;;;;;;;;;;;;;
"30/01/2025,Piaui Materiais de Construcoes,00307868,5,Venda Parcelada,22/07/2024,0606,000000038.5,00000001.74,00000036.76";;;;;;;;;;;;;;;;;;;;;;
"30/01/2025,Piaui Materiais de Construcoes,00307868,2,Venda Parcelada,23/08/2024,0506,00000072.63,00000003.26,00000069.37";;;;;;;;;;;;;;;;;;;;;;
"30/01/2025,Piaui Materiais de Construcoes,00307868,3,Venda Parcelada,26/10/2024,0306,00000033.81,00000001.52,00000032.29";;;;;;;;;;;;;;;;;;;;;;
"30/01/2025,Piaui Materiais de Construcoes,00307868,2,Venda Parcelada,27/11/2024,0202,00000029.95,00000001.35,000000028.6";;;;;;;;;;;;;;;;;;;;;;
"30/01/2025,Piaui Materiais de Construcoes,00307868,5,Venda Parcelada,27/11/2024,0205,00000022.36,00000000001,00000021.36";;;;;;;;;;;;;;;;;;;;;;
"30/01/2025,Piaui Materiais de Construcoes,00307868,4,Venda Parcelada,27/11/2024,0206,00000117.06,00000005.26,000000111.8";;;;;;;;;;;;;;;;;;;;;;
"31/01/2025,Piaui Materiais de Construcoes,00307868,500005,Venda Parcelada,23/07/2024,0606,00000124.36,00000005.61,00000118.75";;;;;;;;;;;;;;;;;;;;;;
"31/01/2025,Piaui Materiais de Construcoes,00307868,500003,Venda Parcelada,25/09/2024,0405,00000049.36,00000002.22,00000047.14";;;;;;;;;;;;;;;;;;;;;;
"31/01/2025,Piaui Materiais de Construcoes,00307868,500003,Venda Parcelada,28/11/2024,0205,00000021.38,00000000.96,00000020.42";;;;;;;;;;;;;;;;;;;;;;
"31/01/2025,Piaui Materiais de Construcoes,00307868,500004,Venda Parcelada,28/11/2024,0206,000000129.1,000000005.8,000000123.3";;;;;;;;;;;;;;;;;;;;;;
"31/01/2025,Piaui Materiais de Construcoes,00307868,500002,Venda Parcelada,30/12/2024,0103,000000055.2,00000002.48,00000052.72";;;;;;;;;;;;;;;;;;;;;;
"31/01/2025,Piaui Materiais de Construcoes,00307868,500003,Venda Parcelada,30/12/2024,0106,00000036.87,00000001.65,00000035.22";;;;;;;;;;;;;;;;;;;;;;
"31/01/2025,Piaui Materiais de Construcoes,00307868,500004,Venda Parcelada,30/12/2024,0106,00000199.14,00000008.96,00000190.18";;;;;;;;;;;;;;;;;;;;;;
