23/06/2025,Piaui Materiais de Construcoes LTDA,00312636,2,Venda Parcelada,22/05/2025,0110,00000030.36,00000001.36,00000000029
24/06/2025,Piaui Materiais de Construcoes LTDA,00014108,57213,Venda Parcelada,14/12/2024,0606,00000110.75,00000004.99,00000105.76
24/06/2025,Piaui Materiais de Construcoes LTDA,00312636,500002,Venda Parcelada,14/12/2024,0606,000000082.4,00000003.73,00000078.67
24/06/2025,Piaui Materiais de Construcoes LTDA,00312636,500002,Venda Parcelada,15/01/2025,0506,00000104.55,000000004.7,00000099.85
24/06/2025,Piaui Materiais de Construcoes LTDA,00312636,500003,Venda Parcelada,15/01/2025,0506,000000054.7,00000002.46,00000052.24
24/06/2025,Piaui Materiais de Construcoes LTDA,00312636,500003,Venda Parcelada,20/03/2025,0304,00000036.91,00000001.66,00000035.25
24/06/2025,Piaui Materiais de Construcoes LTDA,00312636,500002,Venda,23/05/2025,0101,000000049.5,00000001.98,00000047.52
24/06/2025,Piaui Materiais de Construcoes LTDA,00312636,500003,Venda Parcelada,23/05/2025,0102,00000040.53,00000001.82,00000038.71
24/06/2025,Piaui Materiais de Construcoes LTDA,00312636,500004,Venda Parcelada,23/05/2025,0102,000000057.2,00000002.57,00000054.63
25/06/2025,Piaui Materiais de Construcoes LTDA,00108169,976082,Venda Parcelada,22/04/2025,0203,00000000200,00000000009,00000000191
25/06/2025,Piaui Materiais de Construcoes LTDA,00312636,6,Venda Parcelada,17/02/2025,0405,00000064.65,000000002.9,00000061.75
25/06/2025,Piaui Materiais de Construcoes LTDA,00312636,4,Venda Parcelada,22/04/2025,0204,000000040.8,00000001.83,00000038.97
25/06/2025,Piaui Materiais de Construcoes LTDA,00312636,3,Venda Parcelada,22/04/2025,0210,00000216.44,00000009.73,00000206.71
25/06/2025,Piaui Materiais de Construcoes LTDA,00312636,2,Venda Parcelada,24/05/2025,0102,00000047.32,00000002.12,000000045.2
25/06/2025,Piaui Materiais de Construcoes LTDA,00312636,3,Venda Parcelada,24/05/2025,0106,00000076.09,00000003.42,00000072.67
25/06/2025,Piaui Materiais de Construcoes LTDA,00312636,4,Venda Parcelada,24/05/2025,0110,00000087.95,00000003.95,00000000084
26/06/2025,Piaui Materiais de Construcoes LTDA,00312636,500003,Venda Parcelada,16/12/2024,0606,000000041.0,00000001.87,00000039.13
26/06/2025,Piaui Materiais de Construcoes LTDA,00312636,500003,Venda Parcelada,17/01/2025,0506,00000192.87,00000008.67,000000184.2
26/06/2025,Piaui Materiais de Construcoes LTDA,00312636,500004,Venda Parcelada,18/02/2025,0404,000000250.0,00000011.25,00000238.75
26/06/2025,Piaui Materiais de Construcoes LTDA,00312636,500003,Venda Parcelada,18/02/2025,0410,00000226.52,00000010.19,00000216.33
